frame,timestamp,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,centroid_x,centroid_y
57,5.6,29,car,760.45,279.39,865.62,371.21,813.04,325.3
57,5.6,8,car,413.46,439.82,570.15,573.25,491.81,506.54
57,5.6,34,car,1410.86,212.33,1488.65,267.58,1449.76,239.95
57,5.6,35,car,756.42,155.95,836.95,218.37,796.68,187.16
57,5.6,38,car,1759.89,392.53,1864.87,515.08,1812.38,453.81
58,5.7,9,car,561.36,563.77,822.11,868.97,691.74,716.37
58,5.7,26,car,572.31,268.34,684.08,367.09,628.2,317.71
58,5.7,29,car,757.19,280.53,866.13,376.47,811.66,328.5
58,5.7,8,car,398.74,452.88,556.47,587.45,477.6,520.17
58,5.7,34,car,1400.46,205.49,1483.62,265.06,1442.04,235.28
58,5.7,35,car,748.23,156.09,833.29,222.74,790.76,189.42
58,5.7,38,car,1730.58,383.64,1826.49,491.93,1778.54,437.79
59,5.8,9,car,543.88,583.59,822.0,912.6,682.94,748.1
59,5.8,26,car,564.14,267.96,678.6,369.64,621.37,318.8
59,5.8,29,car,751.75,281.19,868.76,385.32,810.25,333.26
59,5.8,8,car,386.04,469.05,545.27,604.58,465.65,536.81
59,5.8,35,car,747.42,162.18,826.11,223.75,786.77,192.97
59,5.8,38,car,1696.42,361.89,1795.6,470.37,1746.01,416.13
60,5.9,9,car,546.64,668.13,799.03,961.35,672.84,814.74
60,5.9,26,car,558.2,270.41,674.36,373.98,616.28,322.2
60,5.9,29,car,750.96,290.11,865.81,392.53,808.39,341.32
60,5.9,8,car,366.89,480.0,538.35,627.31,452.62,553.66
60,5.9,35,car,742.69,165.56,821.27,227.08,781.98,196.32
60,5.9,38,car,1664.06,349.14,1761.56,452.46,1712.81,400.8
60,5.9,40,car,1840.49,369.07,1918.73,460.02,1879.61,414.54
61,6.0,9,car,538.32,728.89,789.9,1016.49,664.11,872.69
61,6.0,26,car,552.28,276.99,668.46,380.27,610.37,328.63
61,6.0,29,car,745.92,297.29,863.08,402.36,804.5,349.83
61,6.0,8,car,350.49,495.6,527.3,647.74,438.89,571.67
61,6.0,35,car,734.65,163.54,816.53,228.3,775.59,195.92
61,6.0,38,car,1635.27,335.75,1733.47,436.88,1684.37,386.32
61,6.0,40,car,1828.51,354.18,1906.62,444.23,1867.57,399.21
61,6.0,34,car,1372.91,192.33,1452.11,250.44,1412.51,221.39
62,6.1,9,car,529.6,778.64,782.1,1061.65,655.85,920.14
62,6.1,26,car,547.05,284.82,662.54,387.45,604.79,336.14
62,6.1,29,car,742.04,301.64,863.46,410.59,802.75,356.11
62,6.1,8,car,335.76,511.34,516.87,666.43,426.32,588.88
62,6.1,35,car,727.86,166.42,812.69,233.98,770.28,200.2
62,6.1,38,car,1613.02,323.12,1710.23,420.43,1661.63,371.77
62,6.1,40,car,1810.58,342.12,1888.08,429.45,1849.33,385.79
63,6.2,9,car,496.72,742.91,798.26,1080.0,647.49,911.45
63,6.2,26,car,543.12,290.78,658.67,392.95,600.9,341.87
63,6.2,29,car,740.31,314.57,857.27,418.94,798.79,366.76
63,6.2,8,car,315.38,523.53,511.69,693.34,413.54,608.44
63,6.2,35,car,723.08,166.38,809.01,235.29,766.05,200.83
63,6.2,38,car,1591.6,309.92,1687.42,403.14,1639.51,356.53
63,6.2,40,car,1790.42,333.4,1869.5,419.84,1829.96,376.62
63,6.2,34,car,1356.4,181.42,1437.23,242.04,1396.81,211.73
64,6.3,9,car,487.33,752.75,788.92,1080.0,638.12,916.37
64,6.3,26,car,536.54,293.84,652.67,396.56,594.6,345.2
64,6.3,29,car,737.12,323.36,857.21,430.7,797.17,377.03
64,6.3,8,car,288.02,541.22,500.89,726.46,394.45,633.84
64,6.3,35,car,718.04,168.92,805.11,238.84,761.58,203.88
64,6.3,38,car,1570.89,301.69,1665.1,391.08,1618.0,346.38
64,6.3,40,car,1765.53,327.34,1841.44,407.48,1803.49,367.41
64,6.3,34,car,1348.16,175.94,1430.88,239.85,1389.52,207.9
65,6.4,9,truck,493.14,791.28,772.6,1080.0,632.87,935.64
65,6.4,26,car,528.65,298.14,648.33,404.55,588.49,351.35
65,6.4,29,car,728.65,327.38,854.28,441.02,791.47,384.2
65,6.4,8,car,268.92,560.52,488.34,752.95,378.63,656.73
65,6.4,35,car,714.38,173.62,800.39,242.22,757.39,207.92
65,6.4,38,car,1551.97,292.88,1646.08,380.17,1599.02,336.52
65,6.4,40,car,1741.68,319.55,1816.45,395.63,1779.07,357.59
66,6.5,26,car,517.68,300.25,645.05,414.08,581.36,357.17
66,6.5,29,car,721.12,332.79,851.75,452.29,786.44,392.54
66,6.5,8,car,247.95,580.57,477.04,783.7,362.5,682.13
66,6.5,35,car,708.02,176.91,795.59,246.53,751.8,211.72
66,6.5,38,car,1533.16,283.45,1626.39,368.37,1579.78,325.91
66,6.5,40,car,1717.99,306.35,1796.54,383.65,1757.27,345.0
67,6.6,26,car,509.53,302.86,640.82,420.91,575.18,361.88
67,6.6,29,car,716.4,341.91,848.71,464.45,782.56,403.18
67,6.6,8,car,223.69,608.7,459.29,819.01,341.49,713.85
67,6.6,35,car,700.72,178.74,790.71,250.11,745.72,214.43
67,6.6,38,car,1514.85,273.9,1611.69,361.17,1563.27,317.54
67,6.6,40,car,1693.15,294.62,1772.81,371.1,1732.98,332.86
68,6.7,26,car,502.2,309.75,634.72,429.15,568.46,369.45
68,6.7,29,car,711.95,355.9,842.32,477.12,777.14,416.51
68,6.7,8,car,198.0,632.05,445.67,854.43,321.84,743.24
68,6.7,35,car,695.06,180.59,785.19,251.87,740.13,216.23
68,6.7,38,car,1501.45,267.8,1591.25,347.55,1546.35,307.68
68,6.7,40,car,1673.24,287.02,1753.5,361.78,1713.37,324.4
69,6.8,26,car,496.86,319.35,630.29,439.95,563.57,379.65
69,6.8,29,car,707.25,368.53,837.86,490.97,772.55,429.75
69,6.8,8,car,169.56,663.68,426.3,895.43,297.93,779.55
69,6.8,35,car,688.98,184.36,780.13,256.14,734.56,220.25
69,6.8,38,car,1490.48,261.52,1576.44,336.74,1533.46,299.13
69,6.8,40,car,1656.06,281.57,1731.38,349.63,1693.72,315.6
70,6.9,26,car,489.46,325.83,622.2,445.97,555.83,385.9
70,6.9,29,car,699.11,374.78,839.23,507.97,769.17,441.38
70,6.9,8,car,135.03,696.14,410.07,945.66,272.55,820.9
70,6.9,35,car,681.32,187.32,774.24,260.28,727.78,223.8
70,6.9,38,car,1473.51,249.95,1562.75,327.02,1518.13,288.49
70,6.9,40,car,1641.94,274.87,1715.35,339.13,1678.65,307.0
71,7.0,26,car,480.61,327.76,620.84,455.45,550.73,391.6
71,7.0,29,car,692.83,382.98,839.5,523.76,766.17,453.37
71,7.0,8,car,94.11,734.97,384.05,999.15,239.08,867.06
71,7.0,35,car,671.63,188.65,768.86,264.83,720.25,226.74
71,7.0,38,car,1459.82,242.6,1548.59,318.86,1504.2,280.73
71,7.0,40,car,1627.43,270.66,1699.72,331.2,1663.58,300.93
72,7.1,26,car,471.5,331.92,615.59,463.29,543.55,397.61
72,7.1,29,car,687.75,393.33,838.54,539.84,763.15,466.58
72,7.1,8,car,51.36,769.02,366.64,1058.02,209.0,913.52
72,7.1,35,car,661.61,190.08,762.83,268.46,712.22,229.27
72,7.1,38,car,1450.06,238.39,1536.3,311.71,1493.18,275.05
72,7.1,40,car,1607.41,260.76,1686.97,326.39,1647.19,293.57
73,7.2,26,car,457.31,338.19,605.41,474.05,531.36,406.12
73,7.2,29,car,684.41,414.13,834.66,560.98,759.54,487.55
73,7.2,8,car,28.75,812.99,327.1,1080.0,177.92,946.5
73,7.2,35,car,654.94,191.73,759.21,271.16,707.07,231.45
73,7.2,38,car,1436.81,227.86,1525.18,302.81,1481.0,265.34
73,7.2,40,car,1592.04,253.81,1673.37,319.65,1632.7,286.73
74,7.3,26,car,446.66,345.29,599.75,486.93,523.2,416.11
74,7.3,29,car,672.38,423.22,832.64,581.6,752.51,502.41
74,7.3,8,car,23.67,863.09,283.88,1080.0,153.78,971.55
74,7.3,35,car,646.75,192.37,757.46,276.05,702.11,234.21
74,7.3,38,car,1422.23,217.89,1513.58,295.77,1467.9,256.83
74,7.3,40,car,1581.11,251.69,1658.66,312.65,1619.88,282.17
75,7.4,26,car,442.86,367.93,585.19,498.22,514.02,433.07
75,7.4,29,car,663.21,441.08,824.51,601.32,743.86,521.2
75,7.4,8,car,32.95,920.21,241.26,1080.0,137.11,1000.11
75,7.4,35,car,637.65,195.38,755.1,284.27,696.37,239.83
75,7.4,38,car,1413.4,215.98,1499.97,289.82,1456.68,252.9
75,7.4,40,car,1567.47,249.39,1640.69,305.87,1604.08,277.63
76,7.5,26,car,432.39,379.05,574.62,508.9,503.5,443.98
76,7.5,29,car,654.65,453.25,825.66,624.63,740.16,538.94
76,7.5,35,car,634.57,197.8,757.51,291.57,696.04,244.68
76,7.5,38,car,1406.72,213.28,1491.01,285.66,1448.86,249.47
76,7.5,40,car,1558.02,245.56,1630.12,300.39,1594.07,272.97
77,7.6,26,car,415.89,378.07,576.1,525.1,496.0,451.58
77,7.6,29,car,645.82,471.42,819.96,647.0,732.89,559.21
77,7.6,35,car,631.31,201.62,750.91,293.99,691.11,247.8
77,7.6,38,car,1401.47,212.56,1481.84,281.54,1441.66,247.05
77,7.6,40,car,1547.15,238.55,1619.76,293.34,1583.46,265.94
78,7.7,26,car,399.97,384.25,566.53,539.05,483.25,461.65
78,7.7,29,car,634.2,489.13,818.27,676.28,726.23,582.71
78,7.7,35,car,624.61,203.73,744.65,297.2,684.63,250.46
78,7.7,38,car,1396.87,212.91,1467.32,272.13,1432.1,242.52
78,7.7,40,car,1535.37,233.68,1607.23,287.3,1571.3,260.49
79,7.8,26,car,383.81,385.22,565.14,554.69,474.47,469.96
79,7.8,29,car,619.03,508.61,818.09,712.96,718.56,610.79
79,7.8,35,car,611.68,206.51,733.62,300.42,672.65,253.46
79,7.8,38,car,1387.22,204.86,1461.57,267.78,1424.39,236.32
79,7.8,40,car,1521.41,230.26,1592.61,282.79,1557.01,256.53
80,7.9,26,car,372.98,411.26,545.27,572.45,459.12,491.85
80,7.9,29,car,610.81,538.59,813.51,747.85,712.16,643.22
80,7.9,35,car,600.9,208.68,725.24,302.97,663.07,255.83
80,7.9,38,car,1377.87,200.37,1451.88,263.56,1414.87,231.96
81,8.0,26,car,358.31,422.08,536.06,589.0,447.18,505.54
81,8.0,29,car,600.6,569.13,809.03,785.39,704.81,677.26
81,8.0,35,car,618.2,226.69,726.16,309.41,672.18,268.05
81,8.0,38,car,1368.74,196.06,1441.84,258.2,1405.29,227.13
82,8.1,26,car,341.96,437.3,524.28,609.32,433.12,523.31
82,8.1,29,car,588.74,604.33,802.58,826.43,695.66,715.38
82,8.1,35,car,619.34,235.89,723.31,316.25,671.32,276.07
82,8.1,38,car,1361.63,190.29,1435.8,253.14,1398.71,221.71
82,8.1,40,car,1489.03,211.04,1565.56,266.57,1527.3,238.8
83,8.2,26,car,320.76,443.99,515.76,630.62,418.26,537.31
83,8.2,29,car,573.23,643.54,794.1,872.93,683.66,758.23
83,8.2,35,car,617.76,242.14,719.51,321.16,668.63,281.65
83,8.2,38,car,1354.28,184.78,1430.78,250.71,1392.53,217.74
83,8.2,57,car,563.04,225.44,635.07,291.16,599.06,258.3
84,8.3,26,car,301.22,456.12,502.71,650.91,401.96,553.52
84,8.3,29,car,551.54,663.18,803.22,928.0,677.38,795.59
84,8.3,35,car,612.22,252.23,711.78,329.71,662.0,290.97
84,8.3,38,car,1345.12,173.04,1430.0,247.41,1387.56,210.22
84,8.3,57,car,557.68,226.4,627.29,289.74,592.49,258.07
84,8.3,59,car,1803.49,348.69,1907.9,557.86,1855.7,453.27
85,8.4,26,car,278.05,465.53,493.84,675.43,385.94,570.48
85,8.4,29,truck,525.32,679.34,811.93,986.77,668.62,833.06
85,8.4,35,car,603.52,255.03,708.55,337.77,656.04,296.4
85,8.4,57,car,552.25,228.54,620.33,289.98,586.29,259.26
85,8.4,59,car,1789.07,340.04,1886.05,531.15,1837.56,435.59
85,8.4,64,car,894.55,142.29,955.62,192.88,925.08,167.58
86,8.5,26,car,258.83,480.19,483.77,699.93,371.3,590.06
86,8.5,29,truck,500.89,712.08,813.39,1052.79,657.14,882.44
86,8.5,35,car,593.1,256.43,703.54,344.77,648.32,300.6
86,8.5,57,car,541.2,228.63,611.83,292.07,576.51,260.35
86,8.5,59,car,1775.14,332.59,1870.69,515.21,1822.92,423.9
86,8.5,64,car,890.48,142.49,955.58,196.46,923.03,169.47
87,8.6,26,car,237.27,498.88,471.95,728.52,354.61,613.7
87,8.6,29,car,496.84,751.98,796.55,1078.8,646.69,915.39
87,8.6,35,car,587.12,259.84,698.04,349.4,642.58,304.62
87,8.6,57,car,536.61,235.72,604.08,295.35,570.34,265.54
87,8.6,59,car,1748.98,327.36,1842.81,499.57,1795.89,413.46
87,8.6,64,car,886.21,140.97,953.04,196.47,919.63,168.72
88,8.7,26,car,212.05,514.94,459.11,757.62,335.58,636.28
88,8.7,29,car,502.58,804.39,768.7,1080.0,635.64,942.19
88,8.7,35,car,578.98,265.87,692.54,358.54,635.76,312.21
88,8.7,57,car,524.35,244.64,594.49,305.78,559.42,275.21
88,8.7,59,car,1718.84,318.91,1808.4,475.16,1763.62,397.03
88,8.7,64,car,881.39,140.03,955.89,202.21,918.64,171.12
88,8.7,71,car,854.01,139.93,953.9,203.08,903.96,171.51
89,8.8,26,car,183.22,528.55,451.26,793.7,317.24,661.13
89,8.8,29,car,521.12,870.35,738.18,1080.0,629.65,975.17
89,8.8,35,car,572.89,270.11,688.5,365.79,630.7,317.95
89,8.8,57,car,510.75,246.64,590.28,315.67,550.52,281.16
89,8.8,59,car,1689.88,314.44,1779.48,462.06,1734.68,388.25
89,8.8,64,car,879.6,141.86,952.54,202.76,916.07,172.31
89,8.8,71,car,847.95,141.94,946.05,203.76,897.0,172.85
89,8.8,73,car,812.1,146.63,872.63,198.0,842.36,172.31
90,8.9,26,truck,154.69,547.77,437.91,830.04,296.3,688.9
90,8.9,35,car,563.86,280.73,677.91,375.14,620.89,327.93
90,8.9,57,car,498.47,252.76,586.33,328.97,542.4,290.86
90,8.9,59,car,1663.8,302.05,1753.6,442.09,1708.7,372.07
90,8.9,64,car,876.56,146.3,951.08,208.66,913.82,177.48
90,8.9,73,car,812.33,149.72,869.16,197.87,840.75,173.79
91,9.0,26,car,118.07,569.22,419.89,872.25,268.98,720.74
91,9.0,35,car,553.73,289.77,671.0,387.38,612.36,338.57
91,9.0,57,car,490.5,257.26,578.38,333.27,534.44,295.26
91,9.0,59,car,1642.91,297.14,1732.33,428.1,1687.62,362.62
91,9.0,64,car,873.47,151.34,944.92,210.64,909.19,180.99
91,9.0,73,car,810.8,151.55,867.91,199.84,839.36,175.7
91,9.0,80,car,1860.44,387.41,1908.21,479.35,1884.32,433.38
92,9.1,26,car,81.63,594.26,401.22,918.2,241.42,756.23
92,9.1,35,car,543.86,291.5,665.89,394.08,604.87,342.79
92,9.1,57,car,481.69,261.11,568.94,336.98,525.31,299.05
92,9.1,59,car,1624.98,293.92,1709.48,408.56,1667.23,351.24
92,9.1,64,car,871.73,153.84,943.09,213.06,907.41,183.45
92,9.1,73,car,806.15,154.37,863.41,202.56,834.78,178.47
92,9.1,80,car,1849.69,375.32,1900.62,471.85,1875.15,423.59
93,9.2,26,car,42.87,627.28,378.77,970.46,210.82,798.87
93,9.2,35,car,535.61,296.6,661.95,403.66,598.78,350.13
93,9.2,57,car,469.75,266.85,555.13,340.61,512.44,303.73
93,9.2,59,car,1605.42,282.59,1695.27,396.94,1650.35,339.77
93,9.2,64,car,869.68,156.2,943.11,217.26,906.4,186.73
93,9.2,73,car,799.21,152.02,860.06,202.98,829.64,177.5
93,9.2,80,car,1833.03,355.79,1889.41,459.18,1861.22,407.49
94,9.3,26,truck,1.77,664.56,354.12,1027.01,177.95,845.78
94,9.3,35,car,525.35,302.1,655.3,413.55,590.33,357.82
94,9.3,57,car,459.76,270.42,547.58,345.62,503.67,308.02
94,9.3,59,car,1589.55,282.98,1674.77,383.49,1632.16,333.24
94,9.3,64,car,863.07,158.17,936.49,219.34,899.78,188.75
94,9.3,73,car,792.59,153.31,857.6,208.05,825.1,180.68
94,9.3,80,car,1822.3,345.02,1879.6,444.23,1850.95,394.63
95,9.4,26,car,0.0,703.75,332.08,1069.77,166.04,886.76
95,9.4,35,car,512.68,306.99,646.86,423.59,579.77,365.29
95,9.4,57,car,448.35,274.58,539.34,351.94,493.85,313.26
95,9.4,59,car,1572.47,285.3,1650.87,371.53,1611.67,328.42
95,9.4,64,car,863.17,158.59,934.82,218.58,898.99,188.58
95,9.4,73,car,788.55,153.06,854.87,209.13,821.71,181.1
95,9.4,80,car,1805.35,336.56,1864.62,431.74,1834.99,384.15
96,9.5,26,car,0.0,743.4,302.25,1080.0,151.13,911.7
96,9.5,35,car,508.37,325.42,636.79,436.83,572.58,381.13
96,9.5,57,car,437.05,281.99,531.26,361.16,484.15,321.57
96,9.5,64,car,856.1,162.62,929.72,224.92,892.91,193.77
96,9.5,73,car,785.63,154.54,852.03,210.76,818.83,182.65
96,9.5,80,car,1785.55,332.87,1846.53,422.76,1816.04,377.82
97,9.6,26,car,0.0,793.37,261.87,1080.0,130.94,936.69
97,9.6,35,car,497.94,332.82,629.06,446.38,563.5,389.6
97,9.6,57,car,422.76,286.53,520.24,367.67,471.5,327.1
97,9.6,64,car,847.23,168.76,923.8,233.69,885.51,201.23
97,9.6,73,car,782.14,154.56,849.05,210.91,815.6,182.73
97,9.6,80,car,1761.26,323.3,1823.94,408.73,1792.6,366.01
97,9.6,59,car,1529.27,263.63,1614.31,352.78,1571.79,308.2
98,9.7,35,car,483.31,336.16,626.18,461.48,554.75,398.82
98,9.7,57,car,409.64,291.07,511.99,375.85,460.82,333.46
98,9.7,64,car,847.05,174.24,920.28,236.68,883.67,205.46
98,9.7,73,car,782.8,158.47,840.72,206.37,811.76,182.42
98,9.7,80,car,1741.72,316.29,1805.78,397.1,1773.75,356.7
98,9.7,59,car,1510.01,253.07,1600.73,344.68,1555.37,298.87
99,9.8,35,car,471.39,339.81,620.64,472.48,546.01,406.15
99,9.8,57,car,398.71,296.46,504.58,383.32,451.65,339.89
99,9.8,64,car,845.83,181.5,916.9,242.1,881.36,211.8
99,9.8,80,car,1719.06,306.37,1791.09,392.5,1755.07,349.44
99,9.8,59,car,1494.89,245.36,1585.38,333.24,1540.13,289.3
100,9.9,35,car,456.32,348.12,611.42,487.79,533.87,417.95
100,9.9,57,car,388.29,301.68,497.96,390.18,443.13,345.93
100,9.9,64,car,839.98,179.65,917.16,245.7,878.57,212.67
100,9.9,80,car,1697.17,298.24,1771.7,383.98,1734.43,341.11
100,9.9,59,car,1482.76,241.95,1567.8,321.65,1525.28,281.8
100,9.9,73,car,773.01,159.47,833.67,209.48,803.34,184.48
101,10.0,35,car,448.34,367.21,596.59,500.12,522.47,433.67
101,10.0,57,car,376.17,310.61,482.76,395.03,429.47,352.82
101,10.0,64,car,839.58,185.73,913.49,248.84,876.53,217.28
101,10.0,80,car,1678.12,290.78,1751.53,370.97,1714.83,330.88
101,10.0,59,car,1470.59,235.63,1556.31,314.02,1513.45,274.83
101,10.0,90,car,1564.27,239.29,1633.34,296.62,1598.81,267.96
101,10.0,73,car,768.93,157.42,831.18,209.12,800.06,183.27
102,10.1,35,car,430.78,375.16,587.5,516.11,509.14,445.64
102,10.1,57,car,362.09,319.85,472.07,405.75,417.08,362.8
102,10.1,64,car,834.91,184.92,913.26,251.65,874.08,218.29
102,10.1,80,car,1660.35,282.97,1736.21,361.9,1698.28,322.43
102,10.1,59,car,1460.93,233.29,1541.87,305.37,1501.4,269.33
102,10.1,90,car,1553.7,235.81,1623.97,294.15,1588.84,264.98
102,10.1,73,car,761.22,158.88,825.62,212.52,793.42,185.7
103,10.2,35,car,414.51,383.1,582.33,534.98,498.42,459.04
103,10.2,57,car,347.77,323.88,463.24,413.12,405.51,368.5
103,10.2,64,car,830.0,190.78,911.13,259.58,870.56,225.18
103,10.2,80,car,1646.77,277.85,1720.74,351.23,1683.76,314.54
103,10.2,59,car,1446.64,223.21,1532.12,298.09,1489.38,260.65
103,10.2,90,car,1545.01,232.34,1617.0,292.15,1581.0,262.24
103,10.2,73,car,757.09,160.03,821.17,213.19,789.13,186.61
104,10.3,35,car,394.48,394.19,572.86,556.8,483.67,475.5
104,10.3,57,car,332.11,327.93,452.24,419.28,392.18,373.61
104,10.3,64,car,826.79,195.28,911.68,267.24,869.24,231.26
104,10.3,80,car,1632.09,272.84,1708.47,345.2,1670.28,309.02
104,10.3,59,car,1434.15,219.55,1519.13,293.73,1476.64,256.64
104,10.3,90,car,1528.75,228.14,1599.86,287.04,1564.31,257.59
104,10.3,73,car,753.55,161.8,817.6,214.49,785.58,188.15
104,10.3,93,car,1857.53,380.92,1912.74,471.49,1885.14,426.21
105,10.4,35,car,374.56,402.13,562.76,575.31,468.66,488.72
105,10.4,57,car,314.1,332.63,442.83,429.46,378.47,381.04
105,10.4,64,car,825.29,201.56,909.3,272.93,867.3,237.25
105,10.4,80,car,1620.1,270.37,1694.17,337.02,1657.14,303.7
105,10.4,59,car,1424.3,219.72,1504.85,288.76,1464.58,254.24
105,10.4,90,car,1518.81,226.25,1588.05,283.52,1553.43,254.88
105,10.4,73,car,753.09,167.16,815.99,217.95,784.54,192.56
105,10.4,93,car,1843.94,362.32,1904.7,460.98,1874.32,411.65
106,10.5,35,car,354.38,416.05,550.76,598.47,452.57,507.26
106,10.5,57,car,296.11,337.47,434.84,441.15,365.48,389.31
106,10.5,64,car,822.26,206.24,904.46,276.74,863.36,241.49
106,10.5,80,car,1603.21,258.38,1685.08,330.83,1644.15,294.61
106,10.5,59,car,1417.58,216.23,1495.99,282.18,1456.78,249.21
106,10.5,90,car,1511.21,224.72,1581.33,282.46,1546.27,253.59
106,10.5,93,car,1831.62,348.99,1895.5,450.32,1863.56,399.66
107,10.6,35,car,332.37,432.94,537.81,625.57,435.09,529.25
107,10.6,57,car,276.76,342.42,420.58,449.31,348.67,395.86
107,10.6,64,car,816.73,206.64,901.94,280.35,859.33,243.49
107,10.6,80,car,1592.04,256.46,1672.69,326.04,1632.36,291.25
107,10.6,59,car,1407.11,209.46,1486.19,275.08,1446.65,242.27
107,10.6,93,car,1818.7,335.28,1882.56,431.48,1850.63,383.38
108,10.7,35,car,314.96,454.17,521.65,649.0,418.31,551.59
108,10.7,57,car,256.96,349.13,408.28,461.03,332.62,405.08
108,10.7,64,car,818.56,217.07,899.14,286.2,858.85,251.63
108,10.7,80,car,1583.67,255.62,1660.53,319.93,1622.1,287.77
108,10.7,59,car,1400.99,201.27,1482.17,267.82,1441.58,234.54
108,10.7,93,car,1803.31,323.95,1873.76,424.08,1838.53,374.01
109,10.8,35,car,285.92,471.76,505.9,679.52,395.91,575.64
109,10.8,57,car,240.38,356.24,391.09,465.92,315.74,411.08
109,10.8,64,car,814.77,223.17,898.49,295.39,856.63,259.28
109,10.8,80,car,1571.08,253.04,1645.32,313.69,1608.2,283.37
109,10.8,59,car,1392.44,196.56,1472.64,262.2,1432.54,229.38
109,10.8,93,car,1782.71,319.9,1852.77,411.6,1817.74,365.75
109,10.8,73,car,731.78,179.36,802.65,236.24,767.21,207.8
110,10.9,35,car,261.01,486.85,495.68,710.6,378.35,598.73
110,10.9,57,car,219.55,364.58,367.87,469.97,293.71,417.27
110,10.9,64,car,811.34,225.78,895.44,298.71,853.39,262.25
110,10.9,80,car,1560.93,249.04,1632.83,306.45,1596.88,277.74
110,10.9,59,car,1381.27,195.38,1458.46,258.87,1419.87,227.13
110,10.9,93,car,1759.29,314.02,1830.59,401.83,1794.94,357.93
110,10.9,73,car,726.86,181.98,799.35,239.09,763.11,210.54
111,11.0,35,car,232.09,509.98,479.03,747.63,355.56,628.81
111,11.0,57,car,189.01,374.56,347.42,485.25,268.22,429.9
111,11.0,64,car,809.47,230.58,893.28,303.67,851.37,267.12
111,11.0,80,car,1555.06,241.99,1627.88,299.38,1591.47,270.68
111,11.0,59,car,1376.62,195.26,1448.99,254.53,1412.81,224.9
111,11.0,93,car,1737.93,302.95,1815.22,392.88,1776.58,347.92
111,11.0,73,car,723.55,186.01,796.36,242.3,759.96,214.16
111,11.0,101,car,877.47,159.88,957.9,220.99,917.68,190.43
112,11.1,35,car,201.0,529.45,463.6,784.84,332.3,657.15
112,11.1,57,car,159.48,378.83,327.98,495.45,243.73,437.14
112,11.1,64,car,804.45,234.39,890.64,309.81,847.55,272.1
112,11.1,80,car,1543.35,238.47,1615.5,294.17,1579.43,266.32
112,11.1,59,car,1369.77,190.24,1444.9,251.56,1407.34,220.9
112,11.1,93,car,1717.99,299.41,1796.54,385.63,1757.26,342.52
112,11.1,73,car,715.27,186.19,794.12,247.2,754.7,216.7
112,11.1,101,car,878.5,163.18,954.38,220.89,916.44,192.04
112,11.1,90,car,1477.04,205.54,1538.24,255.11,1507.64,230.32
113,11.2,35,car,167.41,555.68,447.76,830.83,307.59,693.26
113,11.2,57,car,127.17,388.17,303.28,508.01,215.23,448.09
113,11.2,64,car,798.35,239.08,887.55,317.01,842.95,278.05
113,11.2,80,car,1535.1,238.03,1603.9,289.89,1569.5,263.96
113,11.2,59,car,1362.23,180.35,1441.71,245.66,1401.97,213.01
113,11.2,93,car,1699.46,293.33,1776.83,373.71,1738.14,333.52
113,11.2,73,car,709.97,190.59,788.72,251.58,749.35,221.08
113,11.2,101,car,879.72,162.05,955.65,220.0,917.68,191.02
113,11.2,90,car,1465.84,201.47,1528.95,252.59,1497.4,227.03
114,11.3,35,car,128.02,584.03,429.61,882.73,278.82,733.38
114,11.3,57,car,95.82,395.38,277.57,516.85,186.7,456.11
114,11.3,64,car,793.98,247.66,882.93,325.01,838.46,286.33
114,11.3,80,car,1527.07,236.94,1593.03,285.28,1560.05,261.11
114,11.3,59,car,1358.0,176.38,1436.25,240.95,1397.12,208.67
114,11.3,93,car,1678.71,284.91,1758.99,365.07,1718.85,324.99
114,11.3,73,car,704.92,195.8,782.22,256.28,743.57,226.04
114,11.3,90,car,1458.5,201.3,1523.3,253.79,1490.9,227.54
115,11.4,35,car,90.17,617.26,407.46,934.45,248.81,775.86
115,11.4,57,car,56.87,405.44,249.95,531.89,153.41,468.67
115,11.4,64,car,790.15,255.71,881.22,335.0,835.68,295.35
115,11.4,80,car,1514.85,231.78,1587.23,284.41,1551.04,258.09
115,11.4,93,car,1664.86,279.14,1747.74,358.81,1706.3,318.98
115,11.4,73,car,695.3,195.11,782.36,264.02,738.83,229.57
116,11.5,35,car,41.34,646.77,383.96,993.02,212.65,819.89
116,11.5,57,car,26.36,418.57,224.82,545.95,125.59,482.26
116,11.5,64,car,787.85,262.89,879.47,342.04,833.66,302.46
116,11.5,80,car,1497.83,217.46,1581.21,278.2,1539.52,247.83
116,11.5,93,car,1649.23,276.45,1728.9,349.45,1689.07,312.95
116,11.5,73,car,691.19,198.59,778.25,267.75,734.72,233.17
116,11.5,106,car,850.73,166.89,940.05,243.78,895.39,205.34
117,11.6,35,car,0.0,688.24,355.42,1055.03,177.71,871.64
117,11.6,57,car,2.61,429.35,206.41,559.94,104.51,494.65
117,11.6,64,car,782.67,273.89,878.78,356.57,830.72,315.23
117,11.6,80,car,1485.63,211.25,1566.85,269.12,1526.24,240.18
117,11.6,93,car,1635.07,273.31,1713.62,341.87,1674.34,307.59
117,11.6,73,car,686.78,200.29,773.82,269.95,730.3,235.12
117,11.6,106,car,848.03,165.68,938.1,243.2,893.06,204.44
117,11.6,90,car,1447.19,196.41,1507.09,245.61,1477.14,221.01
118,11.7,35,car,0.0,729.45,324.34,1080.0,162.17,904.73
